published_at,day_of_week,story_id,unique_viewers_diff,net_proceeds_video,avg_time_spent_per_user,unique_topsnaps_peruser,completion_rate,drop_off_rate,unique_completers_diff,unique_topsnap_views_diff,shares_diff,screenshots_diff,subscribers_diff,avg_shares,avg_screenshots,avg_subscribers,channels,day_name
2021-12-05 11:00:25,0,920479849619456,147927,906.4139605,78.4648677142857,11.026311285714286,0.3139410771428571,0.17734233,45630,1606634,3407,663,780,486.7142857142858,94.71428571428572,111.42857142857142,channel_6g,Sunday
2021-12-12 11:30:10,0,1841871856203776,341729,3171.4523354999997,82.050268,12.023239857142858,0.3033269657142857,0.18471816,102428,4044746,1738,1006,2059,248.28571428571428,143.71428571428572,294.1428571428572,channel_6g,Sunday
2021-12-19 11:30:39,0,1442750217750528,194941,1685.935368,87.84415428571428,11.653787285714284,0.3347397642857143,0.1852986,58811,2196069,586,587,670,83.71428571428571,83.85714285714286,95.71428571428572,channel_6g,Sunday
2021-12-26 11:30:30,0,595027619108864,96983,915.0131695,112.153252,12.635548357142856,0.3649372457142857,0.1971679,34936,1220014,30,280,262,4.285714285714286,40.0,37.42857142857143,channel_6g,Sunday
2022-01-02 11:30:45,0,2912799702769664,152100,526.908403,94.06471785714284,9.872820714285714,0.3931228957142857,0.19443795,60291,1519884,1571,471,669,224.42857142857144,67.28571428571429,95.57142857142856,channel_6g,Sunday
2022-01-09 11:30:09,0,1822085589616640,397509,1448.5729540000002,96.84675,12.958009714285714,0.4083337057142857,0.1963007,152167,5011260,5511,1782,3605,787.2857142857143,254.57142857142856,515.0,channel_6g,Sunday
2022-01-16 11:30:30,0,1822086657726464,235646,1303.0999080000001,98.98890771428572,12.257938857142856,0.38605,0.17586447,91012,2886494,4467,1198,2371,638.1428571428571,171.14285714285717,338.7142857142857,channel_6g,Sunday
2022-01-23 11:30:29,0,1822088062722048,1667910,10690.0049675,74.74656666666667,10.488903888888888,0.2679637,0.15664706,412156,16957899,10289,4173,21075,1143.2222222222224,463.6666666666667,2341.6666666666665,channel_6g,Sunday
2022-01-30 11:30:48,0,1822089340141568,257097,1788.6284355,73.775532,9.696966071428571,0.2968814014285714,0.2814333,75325,2496197,3259,1450,2348,465.57142857142856,207.1428571428572,335.4285714285714,channel_6g,Sunday
2022-02-06 11:30:50,0,1822090565799936,393979,1973.5511740000002,53.57264228571428,7.698622971428571,0.1555222814285714,0.1816207,61594,3137108,1172,821,1426,167.42857142857142,117.28571428571428,203.7142857142857,channel_6g,Sunday
2022-02-13 11:30:41,0,347646674137088,205833,1937.4626320000002,93.18398342857142,12.197267214285716,0.3297483028571428,0.18799563,68109,2530036,4164,722,1593,594.8571428571429,103.14285714285715,227.57142857142856,channel_6g,Sunday
2022-02-20 11:30:51,0,1380089013886976,222106,1700.4727865,83.48217428571428,12.379625285714289,0.3212191185714286,0.20136788,70312,2746514,1483,1295,1270,211.85714285714283,185.0,181.42857142857144,channel_6g,Sunday
2022-02-27 11:30:39,0,1380090255159296,584767,2026.1398325,75.65909142857143,9.630869714285716,0.2747148014285714,0.21717095,128355,5127482,4203,1762,5097,600.4285714285714,251.7142857142857,728.1428571428572,channel_6g,Sunday
2022-03-06 11:30:31,0,347650440480768,127432,978.996259,98.61877642857144,14.50417957142857,0.3335954971428571,0.18509243,42033,1850106,220,687,1005,31.42857142857143,98.14285714285714,143.57142857142858,channel_6g,Sunday
2021-12-21 20:00:38,2,923780913770496,2087905,27.765465400000004,77.46731875,10.536053,0.344810925,0.27797017,720108,21997392,486,1877,50669,60.75,234.625,6333.625000000001,channel_4r,Tuesday
2021-12-28 20:00:17,2,2371838596503552,3086927,16.380772,78.77914966666667,11.377043666666664,0.3751587533333333,0.22606109,1157910,35123598,540,2985,93534,90.0,497.5,15589.0,channel_4r,Tuesday
2022-01-04 20:00:09,2,2015599101136896,1535540,9.9225062,84.10336542857142,12.520271714285714,0.3734867142857143,0.24789141,573280,19229981,716,1357,35970,102.28571428571428,193.8571428571429,5138.571428571428,channel_4r,Tuesday
2022-01-11 20:00:49,2,987556284237824,1186728,5.058710199999999,88.55495237500001,13.6696654375,0.356722355,0.19983293,423139,16221300,1814,2004,25240,226.75000000000003,250.5,3155.0,channel_4r,Tuesday
2022-01-18 20:00:06,2,987558029725696,231002,19.811469199999998,79.73076988888887,14.802608555555556,0.3172888311111111,0.18850762,74082,3429409,346,696,2327,38.44444444444444,77.33333333333334,258.5555555555556,channel_4r,Tuesday
2022-01-25 20:00:51,2,987559354640384,852695,1267.3610438,82.2287305,16.0241125,0.30278533625,0.27846894,261361,13707743,1233,1829,11240,154.12500000000003,228.62500000000003,1405.0,channel_4r,Tuesday
2022-02-01 20:06:22,2,1822090026037248,2272343,6777.9413856,97.97369,13.23253192857143,0.3540916457142857,0.1958578,815417,30289618,633,2816,60063,90.42857142857144,402.2857142857143,8580.42857142857,channel_4r,Tuesday
2022-02-08 20:00:06,2,987561810409472,291852,753.3357350000002,94.28548171428572,14.759670428571429,0.4100820242857143,0.22443034,118756,4270445,170,602,5605,24.28571428571429,86.0,800.7142857142857,channel_4r,Tuesday
2022-02-15 20:00:57,2,1380088679577600,550028,1957.0079978000003,88.82329428571428,13.405931714285714,0.2691333071428571,0.24464802,157588,7601044,1124,1490,19507,160.57142857142858,212.8571428571429,2786.714285714286,channel_4r,Tuesday
2022-02-22 20:00:54,2,2953490721341440,204193,608.3875444,102.95636285714284,15.325906142857145,0.3996273542857143,0.22613081,82389,3129008,242,626,3222,34.57142857142858,89.42857142857144,460.2857142857143,channel_4r,Tuesday
2022-03-01 20:00:20,2,1380091158650880,729498,1321.0308324,102.909043,16.363383714285714,0.5043417242857143,0.27645883,345158,11477127,251,1438,17437,35.857142857142854,205.42857142857144,2491.0,channel_4r,Tuesday
2022-03-08 15:00:38,2,347650937772032,1463605,3610.3651276,79.91813057142858,11.909069428571428,0.20958357,0.23370712,302963,17290866,3756,6063,44354,536.5714285714286,866.1428571428572,6336.285714285715,channel_4r,Tuesday
2021-09-01 19:00:32,3,1110678772498432,266376,-,103.245145,-0.0252323333333333,0.3967530766666667,0.21770023,88280,3172948,628,902,3149,104.66666666666669,150.33333333333334,524.8333333333334,channel_3s,Wednesday
2021-09-05 19:00:20,0,1949606646874112,18556,-,102.92093433333332,0.0003315833333333,0.3962994966666667,0.19361538,9972,269144,83,37,81,13.833333333333334,6.166666666666667,13.5,channel_3s,Sunday
2021-09-08 19:00:20,3,1949606671355904,12001,-,90.84708485714285,0.0140492857142857,0.3669735842857142,0.23205332,7765,200592,34,17,9,4.857142857142857,2.428571428571429,1.2857142857142858,channel_3s,Wednesday
2021-09-13 12:14:13,1,1529594435721216,20624,-,90.113805,0.0154198571428571,0.3691117857142857,0.23453808,13713,296455,94,129,81,13.42857142857143,18.42857142857143,11.571428571428571,channel_3s,Monday
2021-09-15 19:00:17,3,3218444987037696,27444,-,89.0940992857143,0.037509,0.3951721128571428,0.17812176,18015,575514,152,120,248,21.71428571428571,17.142857142857142,35.42857142857142,channel_3s,Wednesday
2021-09-19 19:00:24,0,939157943371776,22260,-,86.82264642857142,0.0020966428571428,0.3367856085714286,0.2676786,11279,283562,21,24,105,3.0,3.428571428571429,15.0,channel_3s,Sunday
2021-09-22 19:00:15,3,1457028627386368,34192,-,89.34435571428571,0.01758,0.3455716028571428,0.23633203,17009,467981,342,100,402,48.85714285714285,14.285714285714286,57.42857142857143,channel_3s,Wednesday
2021-09-26 19:00:30,0,256362439733248,1002617,-,99.99057785714284,-0.2454465,0.3136570257142856,0.21379939,327776,13433937,1725,2175,30534,246.42857142857144,310.7142857142857,4362.0,channel_3s,Sunday
2021-09-29 19:00:40,3,1934217911787520,2841981,9899.842933200001,103.51614,11.903347142857143,0.2871337085714285,0.23525813,807288,33959990,6109,9804,42116,872.7142857142858,1400.571428571429,6016.571428571428,channel_3s,Wednesday
2021-10-03 19:00:53,0,1818769193955328,5380915,10761.8946339,86.34401,13.863202642857145,0.3068262414285714,0.16747986,1700686,75120448,2286,9457,57980,326.57142857142856,1351.0000000000002,8282.857142857143,channel_3s,Sunday
2021-10-06 19:00:21,3,487261987860480,4565143,12221.8541241,89.99151885714286,12.773648857142858,0.2851602228571429,0.19958355,1320441,58752214,2796,11357,40007,399.4285714285714,1622.4285714285716,5715.285714285715,channel_3s,Wednesday
2021-10-10 19:00:59,0,326733490862080,2920862,7597.39583175,91.828204,12.369067857142856,0.3564482857142858,0.15232393,1061677,36822453,7005,15984,33963,1000.7142857142858,2283.428571428572,4851.857142857142,channel_3s,Sunday
2021-10-13 19:00:42,3,1977101366784000,2006729,4233.243434849999,100.59018514285717,13.500776857142856,0.4308225171428571,0.20933388,868043,27114788,1763,4595,20408,251.8571428571429,656.4285714285716,2915.428571428572,channel_3s,Wednesday
2021-10-17 19:00:06,0,1121681657479168,6243056,20674.814524650003,93.03591428571428,13.2928605,0.3099771371428571,0.17101076,1947645,83701137,8987,16665,96688,1283.857142857143,2380.714285714286,13812.571428571431,channel_3s,Sunday
2021-10-20 19:00:00,3,2328946299383808,3709163,6210.9442656,83.53084000000001,11.805158714285716,0.2675990614285714,0.24343185,997242,43978967,3859,7043,34926,551.2857142857143,1006.1428571428572,4989.4285714285725,channel_3s,Wednesday
2021-10-24 19:00:41,0,1302002801909760,2560924,8016.561023699999,101.19154285714286,14.004289142857145,0.2180696314285714,0.20572862,581322,36235886,1789,5238,16836,255.57142857142856,748.2857142857142,2405.142857142857,channel_3s,Sunday
2021-10-27 19:00:23,3,944662411075584,5596268,14934.254233799998,82.15237542857142,10.649358857142856,0.3057517385714285,0.15959896,1743514,60247029,5819,13168,47314,831.2857142857143,1881.142857142857,6759.142857142858,channel_3s,Wednesday
2021-10-31 19:00:59,0,979847299428352,1333192,2890.6906407,93.02136728571428,12.68710507142857,0.3740158685714286,0.16418998,523193,17378632,1106,3448,9168,158.0,492.57142857142856,1309.7142857142858,channel_3s,Sunday
2021-11-03 19:00:42,3,272862013349888,6749407,18350.20169865,87.00237714285716,11.378178285714286,0.3109792071428571,0.22649097,2065061,76223017,9675,12037,107449,1382.142857142857,1719.5714285714284,15349.85714285714,channel_3s,Wednesday
2021-11-07 20:00:51,0,1764899863932928,906773,3156.7666950000003,120.11238642857144,15.769148714285716,0.4383920057142857,0.16791232,398006,14360955,1611,4070,4024,230.1428571428572,581.4285714285714,574.8571428571429,channel_3s,Sunday
2021-11-10 20:00:40,3,2830327332036608,2163146,5999.957467499999,91.55438414285716,14.121549571428572,0.2967704999999999,0.18513457,667451,30914213,4149,11164,16935,592.7142857142857,1594.857142857143,2419.285714285714,channel_3s,Wednesday
2021-11-14 20:00:35,0,2898497071431680,3785296,8361.488826449999,87.73094342857144,11.759220714285714,0.2882452642857143,0.2574358,1100423,44644574,2782,8001,24545,397.4285714285714,1143.0000000000002,3506.428571428572,channel_3s,Sunday
2021-11-17 20:00:02,3,1798986810574848,2007436,5415.574073700001,100.58932342857142,13.554771714285716,0.3578731328571428,0.23209809,745632,27573620,3478,8643,19019,496.8571428571429,1234.7142857142858,2717.0,channel_3s,Wednesday
2021-11-21 20:00:26,0,17778151059456,2946293,6437.945127299999,79.60325557142856,11.69879357142857,0.36382976,0.24593696,1081520,34434073,1089,6101,36889,155.57142857142858,871.5714285714287,5269.857142857143,channel_3s,Sunday
2021-11-24 20:00:33,3,4585071323136,1826246,6130.07593965,87.8827957142857,13.685602357142855,0.28855448,0.18294714,513561,24805701,589,3659,7050,84.14285714285714,522.7142857142858,1007.1428571428572,channel_3s,Wednesday
2021-11-28 20:00:41,0,1867157953259520,2255009,7700.33496375,110.275407,14.287469428571429,0.32683426,0.196439,758486,32515805,1271,5435,18336,181.57142857142856,776.4285714285713,2619.428571428572,channel_3s,Sunday
2021-12-01 20:00:37,3,2863316383170560,4793440,11566.874061150002,73.87689885714286,11.522293428571428,0.3338451671428571,0.21228155,1596280,54760326,1602,9104,42258,228.85714285714283,1300.571428571429,6036.857142857143,channel_3s,Wednesday
2021-12-05 22:38:06,0,2171723806543872,2990514,8367.067350149999,94.08484457142858,13.197348071428571,0.2742073714285714,0.23511513,804213,39662447,1253,6057,23916,179.0,865.2857142857142,3416.571428571429,channel_3s,Sunday
2021-12-08 20:00:54,3,3100811135875072,1938915,498.51497055,89.54528571428571,12.24440942857143,0.2982570685714286,0.24764878,626583,24751438,5633,9590,13526,804.7142857142857,1370.0,1932.2857142857144,channel_3s,Wednesday
2021-12-12 20:00:35,0,1841871865829376,1632044,6218.4547845,107.77547142857144,15.5381275,0.3886813771428571,0.20301035,639177,25579299,1662,4584,10077,237.42857142857144,654.8571428571429,1439.571428571429,channel_3s,Sunday
2021-12-15 20:00:03,3,1442749845086208,5348711,16178.93695575,80.14602557142857,11.999434428571428,0.2369481985714285,0.19986273,1291022,64025138,5398,14332,52421,771.1428571428571,2047.428571428572,7488.714285714286,channel_3s,Wednesday
2021-12-19 20:00:53,0,2371838047975424,8487573,35874.10939395,80.75823114285714,12.018756285714286,0.2593106985714286,0.2376249,2158613,100998272,21769,39535,125138,3109.8571428571427,5647.857142857143,17876.857142857145,channel_3s,Sunday
2021-12-22 20:00:22,3,778645911717888,8145382,17851.12838145,71.02957500000001,10.957218571428571,0.2961677399999999,0.2509519,2288632,87988608,41191,13314,61931,5884.428571428572,1902.0,8847.285714285714,channel_3s,Wednesday
2021-12-26 20:44:23,0,3063430218928128,4812313,9940.693978199997,78.31963085714285,10.30028557142857,0.2928981285714286,0.28240064,1326100,48523487,2612,10836,40256,373.1428571428572,1548.0,5750.857142857143,channel_3s,Sunday
2021-12-29 20:00:58,3,206899010625536,1898284,4636.0850871,86.06976085714287,12.69953557142857,0.3230745771428571,0.20245111,613838,24142433,1104,5158,8201,157.71428571428572,736.8571428571429,1171.571428571429,channel_3s,Wednesday
2022-01-02 20:00:39,0,3209665408968704,3890164,5376.34738245,99.7703172857143,13.480004571428571,0.4371364885714285,0.21415067,1678273,52007854,834,8209,31020,119.14285714285715,1172.714285714286,4431.428571428572,channel_3s,Sunday
2022-01-05 20:00:32,3,2389433231753216,2236109,4205.22080085,96.29488857142856,14.272514,0.3593303685714286,0.217094,796005,31766673,3641,6843,17406,520.1428571428571,977.5714285714286,2486.5714285714294,channel_3s,Wednesday
2022-01-09 20:00:52,0,1822085584529408,12033495,7606.3186239,71.1476007142857,10.088480714285712,0.3063298814285714,0.29471204,3228414,112713519,165945,24431,147154,23706.42857142857,3490.1428571428573,21022.000000000004,channel_3s,Sunday
2022-01-12 20:00:13,3,2389434294216704,2201928,3917.0916008999993,95.37080914285715,13.333312285714284,0.4525643771428571,0.22935185,1017343,29756622,652,6050,17357,93.14285714285714,864.2857142857142,2479.5714285714284,channel_3s,Wednesday
2022-01-16 20:00:12,0,1822086826207232,2165456,4733.959021649999,109.44786228571428,15.409825142857144,0.4472315228571428,0.22941624,969051,33441300,3819,7258,18547,545.5714285714287,1036.857142857143,2649.5714285714284,channel_3s,Sunday
2022-01-19 20:00:32,3,2389435694372864,1398677,3725.12542515,119.488375,16.213707874999997,0.40498087125,0.22192697,587935,23392031,2295,9381,10489,286.875,1172.625,1311.125,channel_3s,Wednesday
2022-01-23 20:00:59,0,1822087922833408,7302588,11680.435783949999,85.59003,11.698527222222223,0.26486354,0.2927021,1871553,83862694,13820,32438,133714,1535.5555555555557,3604.222222222222,14857.111111111111,channel_3s,Sunday
2022-01-26 20:00:28,3,1822088807548928,1609515,4075.6000643999996,104.1517657142857,14.724630285714284,0.2607060285714285,0.1811686,438382,24359169,2449,4895,7619,349.8571428571429,699.2857142857143,1088.428571428571,channel_3s,Wednesday
2022-01-30 20:00:46,0,987559960397824,2579889,5826.623590349998,96.33063057142856,14.290186142857143,0.2790340414285714,0.15338446,739220,37452816,1631,6655,19261,233.0,950.714285714286,2751.571428571429,channel_3s,Sunday
2022-02-02 20:00:51,3,1822090183405568,2292834,4929.6040689,96.65251642857145,12.955105,0.3719301585714286,0.22743368,855174,29766449,1255,5939,13451,179.2857142857143,848.4285714285714,1921.571428571429,channel_3s,Wednesday
2022-02-06 20:00:20,0,1822090555113472,3048297,7501.134380249999,75.53360771428572,12.00617357142857,0.291420057142857,0.15667945,882846,36786821,1345,7297,21135,192.1428571428572,1042.4285714285716,3019.2857142857147,channel_3s,Sunday
2022-02-09 20:00:52,3,1822091287117824,2417754,6524.5262109,88.31889142857143,11.852128785714283,0.29044377,0.2327187,708204,29085805,1001,5979,22953,143.0,854.1428571428571,3279.0,channel_3s,Wednesday
2022-02-13 20:00:24,0,1380088110295040,3447571,6558.174559349999,74.78859228571429,11.389015785714284,0.2737806942857143,0.23006849,914302,38302966,4880,7386,49942,697.1428571428572,1055.142857142857,7134.571428571429,channel_3s,Sunday
2022-02-16 20:00:48,3,347647430852608,4357928,9994.4478762,87.003536,11.420158285714283,0.2372962,0.23494676,917752,46594704,1132,6845,18425,161.71428571428572,977.8571428571428,2632.1428571428573,channel_3s,Wednesday
2022-02-20 20:00:53,0,347647813769216,2381055,5626.161597300001,92.9358457142857,11.074945428571429,0.2676003342857143,0.2018287,620108,26275995,1240,5282,9401,177.14285714285714,754.5714285714287,1343.0,channel_3s,Sunday
2022-02-23 20:00:39,3,2953491230853120,2399389,6960.787824149999,82.15813714285714,12.90190435714286,0.31547223,0.19508573,768631,31206110,2888,11934,21216,412.57142857142856,1704.857142857143,3030.857142857143,channel_3s,Wednesday
2022-02-27 20:00:32,0,347649192804352,2123943,4030.6042038,87.99718585714285,12.825881857142855,0.2996423171428571,0.20334893,618906,26677239,629,5084,12783,89.85714285714285,726.2857142857143,1826.142857142857,channel_3s,Sunday
2022-03-02 20:00:21,3,347649740288000,1681317,3805.9913134500007,99.78916657142857,12.903043285714286,0.4065193914285714,0.21652678,701749,22187533,974,5532,9749,139.14285714285714,790.2857142857144,1392.7142857142858,channel_3s,Wednesday
2022-03-06 20:00:53,0,2953492948946944,2333404,6581.904663900001,122.27463942857143,17.018959714285714,0.3672234042857142,0.2749603,841844,39561368,3280,8011,19796,468.5714285714285,1144.4285714285716,2828.0,channel_3s,Sunday
2022-02-12 20:00:04,6,347646682845184,85192,43.8652675,122.14434,24.77273371428572,0.3817488457142857,0.11765591,32458,2101152,283,1408,65,40.42857142857143,201.1428571428572,9.285714285714286,channel_5w,Saturday
2022-02-19 20:00:11,6,347647954612224,2025637,29.489216999999996,75.267786,17.01893516666667,0.284000755,0.1913439,576508,34522175,3160,7749,71254,526.6666666666666,1291.5000000000002,11875.666666666666,channel_5w,Saturday
2022-02-26 20:00:38,6,1380090609721344,5392910,19.714771499999998,71.743185,15.3296561,0.1380429719999999,0.24519022,744869,82671872,9274,97577,137999,1854.8,19515.4,27599.8,channel_5w,Saturday
2022-03-05 20:00:48,6,1380091867373568,4417768,33.857036,52.943163,13.18286925,0.0874437331666666,0.31319487,386489,58225848,2435,142611,69839,405.8333333333333,23768.5,11639.833333333332,channel_5w,Saturday
